Drug_Name,Cell_type,risk,Platform,Type_of_EADs,conc,EAD,ddFPDc,site
Bepridil,CDI,H,CLY,,3,0,-30.63944419,2
Bepridil,CDI,H,CLY,Q,4,1,,2
Risperidone,CDI,M,ACA,,1,0,-7.562678784,6
Risperidone,CDI,M,ACA,,2,0,10.75433414,6
Risperidone,CDI,M,ACA,,3,0,39.42172391,6
Risperidone,CDI,M,ACA,,4,0,94.89370833,6
Risperidone,CDI,M,ACA,,1,0,14.60725172,6
Risperidone,CDI,M,ACA,,2,0,23.52883118,6
Risperidone,CDI,M,ACA,,3,0,37.13084603,6
Risperidone,CDI,M,ACA,,4,0,107.1806024,6
Risperidone,CDI,M,ACA,,1,0,4.763785669,6
Risperidone,CDI,M,ACA,,2,0,17.19966555,6
Risperidone,CDI,M,ACA,,3,0,25.45653482,6
Risperidone,CDI,M,ACA,,4,0,112.1121634,6
Risperidone,CDI,M,ACA,,1,0,-1.815142982,6
Risperidone,CDI,M,ACA,,2,0,6.335184133,6
Risperidone,CDI,M,ACA,,3,0,38.50337624,6
Risperidone,CDI,M,ACA,,4,0,114.6344809,6
Risperidone,CDI,M,ACA,,1,0,13.52772134,6
Risperidone,CDI,M,ACA,,2,0,10.61619679,6
Risperidone,CDI,M,ACA,,3,0,47.29733713,6
Risperidone,CDI,M,ACA,,4,0,109.6435599,6
Risperidone,CDI,M,AXN,,1,0,17.37304855,7
Risperidone,CDI,M,AXN,,2,0,11.58741775,7
Risperidone,CDI,M,AXN,,3,0,9.707707985,7
Risperidone,CDI,M,AXN,,4,0,51.64120744,7
Risperidone,CDI,M,AXN,,1,0,1.858855098,7
Risperidone,CDI,M,AXN,,2,0,12.82796166,7
Risperidone,CDI,M,AXN,,3,0,18.77208661,7
Risperidone,CDI,M,AXN,,4,0,50.52336396,7
Risperidone,CDI,M,AXN,,2,0,12.28905236,7
Risperidone,CDI,M,AXN,,3,0,23.99271669,7
Risperidone,CDI,M,AXN,,4,0,45.57049593,7
Risperidone,CDI,M,AXN,,1,0,8.357900161,7
Risperidone,CDI,M,AXN,,2,0,6.232046559,7
Risperidone,CDI,M,AXN,,3,0,20.27961884,7
Risperidone,CDI,M,AXN,,1,0,12.00785437,7
Risperidone,CDI,M,AXN,,2,0,9.329518616,7
Risperidone,CDI,M,AXN,,3,0,6.522338157,7
Risperidone,CDI,M,AXN,,4,0,49.80175403,7
Risperidone,CDI,M,AXN,,1,0,14.03334238,7
Risperidone,CDI,M,AXN,,4,0,45.271273,7
Risperidone,AXG,M,AXN,,1,0,13.55549805,1
Risperidone,AXG,M,AXN,,1,0,8.137614752,1
Risperidone,AXG,M,AXN,,1,0,1.333641566,1
Risperidone,AXG,M,AXN,,1,0,-0.004664806,1
Risperidone,AXG,M,AXN,,1,0,2.493427263,1
Risperidone,AXG,M,AXN,,2,0,9.799146985,1
Risperidone,AXG,M,AXN,,2,0,7.952087333,1
Risperidone,AXG,M,AXN,,2,0,1.943175958,1
Risperidone,AXG,M,AXN,,2,0,6.827514952,1
Risperidone,AXG,M,AXN,,2,0,8.533632118,1
Risperidone,AXG,M,AXN,,3,0,19.6118184,1
Risperidone,AXG,M,AXN,,3,0,22.32249988,1
Risperidone,AXG,M,AXN,,3,0,16.52076366,1
Risperidone,AXG,M,AXN,,3,0,13.82567374,1
Risperidone,AXG,M,AXN,,3,0,15.56043081,1
Risperidone,AXG,M,AXN,,4,0,32.09766648,1
Risperidone,AXG,M,AXN,,4,0,32.31250773,1
Risperidone,AXG,M,AXN,,4,0,31.04846263,1
Risperidone,AXG,M,AXN,,4,0,44.79401136,1
Risperidone,AXG,M,AXN,,4,0,29.50950984,1
Risperidone,CDI,M,AXN,,1,0,-37.73014752,1
Risperidone,CDI,M,AXN,,1,0,-38.17798346,1
Risperidone,CDI,M,AXN,,1,0,-30.73926544,1
Risperidone,CDI,M,AXN,,1,0,-34.89486694,1
Risperidone,CDI,M,AXN,,1,0,-54.47451077,1
Risperidone,CDI,M,AXN,,2,0,-50.57860807,1
Risperidone,CDI,M,AXN,,2,0,-37.69661742,1
Risperidone,CDI,M,AXN,,2,0,-25.2650533,1
Risperidone,CDI,M,AXN,,2,0,-41.10296991,1
Risperidone,CDI,M,AXN,,2,0,-50.20014874,1
Risperidone,CDI,M,AXN,,3,0,-25.2267569,1
Risperidone,CDI,M,AXN,,3,0,-31.41624593,1
Risperidone,CDI,M,AXN,,3,0,-43.35047089,1
Risperidone,CDI,M,AXN,,3,0,-21.92741446,1
Risperidone,CDI,M,AXN,,3,0,-40.08472596,1
Risperidone,CDI,M,AXN,A,4,1,,1
Risperidone,CDI,M,AXN,A,4,1,,1
Risperidone,CDI,M,AXN,,4,0,-6.040580165,1
Risperidone,CDI,M,AXN,A,4,1,,1
Risperidone,CDI,M,AXN,,4,0,3.05041121,1
Risperidone,CDI,M,AXN,,1,0,7.693762049,8
Risperidone,CDI,M,AXN,,1,0,5.081930529,8
Risperidone,CDI,M,AXN,,1,0,-8.331671557,8
Risperidone,CDI,M,AXN,,1,0,15.90790218,8
Risperidone,CDI,M,AXN,,1,0,10.28695082,8
Risperidone,CDI,M,AXN,,2,0,-0.533451849,8
Risperidone,CDI,M,AXN,,2,0,9.281782152,8
Risperidone,CDI,M,AXN,,2,0,18.49311272,8
Risperidone,CDI,M,AXN,,2,0,1.708887252,8
Risperidone,CDI,M,AXN,,2,0,5.529629119,8
Risperidone,CDI,M,AXN,,3,0,7.67007472,8
Risperidone,CDI,M,AXN,,3,0,12.41862452,8
Risperidone,CDI,M,AXN,,3,0,-13.69932914,8
Risperidone,CDI,M,AXN,,3,0,3.027909457,8
Risperidone,CDI,M,AXN,,3,0,14.82006918,8
Risperidone,CDI,M,AXN,,4,0,5.886450274,8
Risperidone,CDI,M,AXN,,4,0,0.692353544,8
Risperidone,CDI,M,AXN,,4,0,13.11950115,8
Risperidone,CDI,M,AXN,,4,0,12.59407797,8
Risperidone,CDI,M,AXN,,4,0,9.431118318,8
Risperidone,CDI,M,AXN,,1,0,15.77460395,9
Risperidone,CDI,M,AXN,,2,0,24.101534,9
Risperidone,CDI,M,AXN,,3,0,12.28074937,9
Risperidone,CDI,M,AXN,,4,0,46.56185551,9
Risperidone,CDI,M,AXN,,1,0,12.23975403,9
Risperidone,CDI,M,AXN,,2,0,18.00880063,9
Risperidone,CDI,M,AXN,,3,0,25.90539012,9
Risperidone,CDI,M,AXN,,4,0,37.55706259,9
Risperidone,CDI,M,AXN,,1,0,2.505032464,9
Risperidone,CDI,M,AXN,,2,0,28.19845808,9
Risperidone,CDI,M,AXN,,3,0,58.55578422,9
Risperidone,CDI,M,AXN,,4,0,49.18038917,9
Risperidone,CDI,M,AXN,,1,0,11.0095601,9
Risperidone,CDI,M,AXN,,2,0,4.158726064,9
Risperidone,CDI,M,AXN,,3,0,33.76577752,9
Risperidone,CDI,M,AXN,,4,0,44.62397129,9
Risperidone,CDI,M,AXN,,1,0,17.18875068,9
Risperidone,CDI,M,AXN,,2,0,6.440978061,9
Risperidone,CDI,M,AXN,,3,0,17.64887129,9
Risperidone,CDI,M,AXN,,4,0,68.05427595,9
Risperidone,AXG,M,AXN,,1,0,-17.67487255,3
Risperidone,AXG,M,AXN,,2,0,-4.372024905,3
Risperidone,AXG,M,AXN,,3,0,-8.703050315,3
Risperidone,AXG,M,AXN,,4,0,20.94480232,3
Risperidone,AXG,M,AXN,,1,0,-23.90537749,3
Risperidone,AXG,M,AXN,,2,0,-12.20999984,3
Risperidone,AXG,M,AXN,,3,0,3.325392171,3
Risperidone,AXG,M,AXN,,4,0,26.28745088,3
Risperidone,AXG,M,AXN,,1,0,-11.12707349,3
Risperidone,AXG,M,AXN,,2,0,-9.899360103,3
Risperidone,AXG,M,AXN,,3,0,2.868959114,3
Risperidone,AXG,M,AXN,,4,0,27.12225385,3
Risperidone,AXG,M,AXN,,1,0,-13.93525506,3
Risperidone,AXG,M,AXN,,2,0,-11.93798037,3
Risperidone,AXG,M,AXN,,3,0,14.61987949,3
Risperidone,AXG,M,AXN,,4,0,25.15675168,3
Risperidone,AXG,M,AXN,,1,0,-18.0027637,3
Risperidone,AXG,M,AXN,,2,0,-7.346264111,3
Risperidone,AXG,M,AXN,,3,0,10.97288223,3
Risperidone,AXG,M,AXN,,4,0,22.53818096,3
Risperidone,CDI,M,MCS,,1,0,26.90775105,3
Risperidone,CDI,M,MCS,,2,0,27.80937989,3
Risperidone,CDI,M,MCS,,3,0,54.62492042,3
Risperidone,CDI,M,MCS,,4,0,139.313157,3
Risperidone,CDI,M,MCS,,1,0,12.68683183,3
Risperidone,CDI,M,MCS,,2,0,35.84768823,3
Risperidone,CDI,M,MCS,,3,0,42.61368585,3
Risperidone,CDI,M,MCS,,4,0,134.2733554,3
Risperidone,CDI,M,MCS,,1,0,26.18977006,3
Risperidone,CDI,M,MCS,,2,0,33.2312918,3
Risperidone,CDI,M,MCS,,3,0,44.90615137,3
Risperidone,CDI,M,MCS,,4,0,101.4004413,3
Risperidone,CDI,M,MCS,,1,0,16.39277877,3
Risperidone,CDI,M,MCS,,2,0,17.55197488,3
Risperidone,CDI,M,MCS,,3,0,36.35988143,3
Risperidone,CDI,M,MCS,,4,0,102.6073909,3
Risperidone,CDI,M,MCS,,1,0,22.32047501,3
Risperidone,CDI,M,MCS,,2,0,24.54417374,3
Risperidone,CDI,M,MCS,,3,0,40.09991158,3
Risperidone,CDI,M,MCS,,4,0,110.9119897,3
Risperidone,CDI,M,AMD,,1,0,3.993474412,10
Risperidone,CDI,M,AMD,,2,0,7.086616287,10
Risperidone,CDI,M,AMD,,3,0,17.01657294,10
Risperidone,CDI,M,AMD,,4,0,54.06101451,10
Risperidone,CDI,M,AMD,,1,0,10.72005468,10
Risperidone,CDI,M,AMD,,2,0,21.32005937,10
Risperidone,CDI,M,AMD,,3,0,26.54855039,10
Risperidone,CDI,M,AMD,,4,0,51.62777431,10
Risperidone,CDI,M,AMD,,1,0,20.63792487,10
Risperidone,CDI,M,AMD,,2,0,21.08391012,10
Risperidone,CDI,M,AMD,,3,0,48.80705658,10
Risperidone,CDI,M,AMD,,4,0,58.23678752,10
Risperidone,CDI,M,AMD,,1,0,16.43890837,10
Risperidone,CDI,M,AMD,,2,0,15.12335971,10
Risperidone,CDI,M,AMD,,3,0,19.95250476,10
Risperidone,CDI,M,AMD,,4,0,43.12731953,10
Risperidone,CDI,M,AMD,,1,0,21.17287765,10
Risperidone,CDI,M,AMD,,2,0,21.07299151,10
Risperidone,CDI,M,AMD,,3,0,32.72653503,10
Risperidone,CDI,M,AMD,,4,0,70.5920532,10
Risperidone,CDI,M,AMD,,1,0,16.80534484,10
Risperidone,CDI,M,AMD,,2,0,18.85546845,10
Risperidone,CDI,M,AMD,,3,0,26.43733917,10
Risperidone,CDI,M,AMD,,4,0,57.37224777,10
Risperidone,AXG,M,ECR,,1,0,-20.84845659,4
Risperidone,AXG,M,ECR,,2,0,-14.61377597,4
Risperidone,AXG,M,ECR,,3,0,4.841844869,4
Risperidone,AXG,M,ECR,,4,0,1.038440301,4
Risperidone,AXG,M,ECR,,1,0,1.751527245,4
Risperidone,AXG,M,ECR,,2,0,2.863017426,4
Risperidone,AXG,M,ECR,,3,0,-11.21985393,4
Risperidone,AXG,M,ECR,,4,0,-0.466523365,4
Risperidone,AXG,M,ECR,,1,0,5.522584722,4
Risperidone,AXG,M,ECR,,2,0,-10.99825086,4
Risperidone,AXG,M,ECR,,3,0,8.07907178,4
Risperidone,AXG,M,ECR,,4,0,13.29755636,4
Risperidone,AXG,M,ECR,,1,0,0.213791253,4
Risperidone,AXG,M,ECR,,2,0,9.674779492,4
Risperidone,AXG,M,ECR,,3,0,-3.024736057,4
Risperidone,AXG,M,ECR,,4,0,-17.45762069,4
Risperidone,AXG,M,ECR,,1,0,-11.04470654,4
Risperidone,AXG,M,ECR,,2,0,-12.39181975,4
Risperidone,AXG,M,ECR,,3,0,-13.18083815,4
Risperidone,AXG,M,ECR,,4,0,25.33985312,4
Risperidone,CDI,M,ECR,,1,0,-9.276676704,4
Risperidone,CDI,M,ECR,,2,0,6.385351462,4
Risperidone,CDI,M,ECR,,3,0,-36.93147997,4
Risperidone,CDI,M,ECR,,4,0,-34.37174673,4
Risperidone,CDI,M,ECR,,1,0,3.406409787,4
Risperidone,CDI,M,ECR,,2,0,-19.78491531,4
Risperidone,CDI,M,ECR,,3,0,-4.685286406,4
Risperidone,CDI,M,ECR,,4,0,10.79753381,4
Risperidone,CDI,M,ECR,,1,0,-5.819958604,4
Risperidone,CDI,M,ECR,,2,0,-25.35495158,4
Risperidone,CDI,M,ECR,,3,0,-29.91950673,4
Risperidone,CDI,M,ECR,,4,0,14.43126013,4
Risperidone,CDI,M,ECR,,1,0,6.044359485,4
Risperidone,CDI,M,ECR,,2,0,-15.1398361,4
Risperidone,CDI,M,ECR,,3,0,-0.948720375,4
Risperidone,CDI,M,ECR,,4,0,13.43164201,4
Risperidone,CDI,M,ECR,,1,0,-2.039994946,4
Risperidone,CDI,M,ECR,,2,0,-10.92698752,4
Risperidone,CDI,M,ECR,,3,0,-34.7077526,4
Risperidone,CDI,M,ECR,,4,0,-24.76828211,4
Risperidone,AXG,M,MCS,,1,0,-0.977016145,5
Risperidone,AXG,M,MCS,,3,0,40.04991395,5
Risperidone,AXG,M,MCS,,4,0,177.407141,5
Risperidone,AXG,M,MCS,,3,0,40.47721544,5
Risperidone,AXG,M,MCS,,4,0,175.3769419,5
Risperidone,AXG,M,MCS,,1,0,-4.234731986,5
Risperidone,AXG,M,MCS,,2,0,3.768536364,5
Risperidone,AXG,M,MCS,,3,0,35.48679312,5
Risperidone,AXG,M,MCS,,4,0,133.7805578,5
Risperidone,AXG,M,MCS,,1,0,4.543756007,5
Risperidone,AXG,M,MCS,,3,0,40.95825171,5
Risperidone,AXG,M,MCS,,4,0,189.5225264,5
Risperidone,AXG,M,MCS,,4,0,146.248813,5
Risperidone,AXG,M,MCS,,1,0,-8.056329904,5
Risperidone,AXG,M,MCS,,2,0,11.69726019,5
Risperidone,AXG,M,MCS,,1,0,-2.968976834,5
Risperidone,AXG,M,MCS,,2,0,5.713900096,5
Risperidone,AXG,M,MCS,,3,0,43.37722164,5
Risperidone,AXG,M,MCS,,4,0,177.2590372,5
Risperidone,AXG,M,MCS,,2,0,-5.836489416,5
Risperidone,AXG,M,MCS,,2,0,9.276905867,5
Risperidone,CDI,M,MCS,,4,0,174.7988371,5
Risperidone,CDI,M,MCS,,4,0,62.5584437,5
Risperidone,CDI,M,MCS,,4,0,135.907524,5
Risperidone,CDI,M,MCS,,1,0,22.23791024,5
Risperidone,CDI,M,MCS,,2,0,79.96636399,5
Risperidone,CDI,M,MCS,,3,0,292.9661762,5
Risperidone,CDI,M,MCS,AC,4,1,,5
Risperidone,CDI,M,MCS,,1,0,2.024854185,5
Risperidone,CDI,M,MCS,,2,0,70.64281533,5
Risperidone,CDI,M,MCS,,3,0,153.3209191,5
Risperidone,CDI,M,MCS,,1,0,19.96098499,5
Risperidone,CDI,M,MCS,,2,0,72.75637086,5
Risperidone,CDI,M,MCS,,3,0,109.3176306,5
Risperidone,CDI,M,MCS,A,4,1,,5
Risperidone,CDI,M,MCS,,1,0,33.84005436,5
Risperidone,CDI,M,MCS,,2,0,40.4139572,5
Risperidone,CDI,M,MCS,,3,0,141.6142288,5
Risperidone,CDI,M,MCS,,1,0,15.5413124,5
Risperidone,CDI,M,MCS,,2,0,22.1441749,5
Risperidone,CDI,M,MCS,,3,0,105.0472675,5
Risperidone,CDI,M,MCS,AC,4,1,,5
Risperidone,AXG,M,CLY,,1,0,-38.08139978,2
Risperidone,AXG,M,CLY,,2,0,0.89095357,2
Risperidone,AXG,M,CLY,,3,0,17.59655935,2
Risperidone,AXG,M,CLY,,4,0,58.5150963,2
Risperidone,AXG,M,CLY,,1,0,-16.89474218,2
Risperidone,AXG,M,CLY,,2,0,-18.05917491,2
Risperidone,AXG,M,CLY,,3,0,-7.101791412,2
Risperidone,AXG,M,CLY,,4,0,29.38304808,2
Risperidone,AXG,M,CLY,,1,0,-17.71907159,2
Risperidone,AXG,M,CLY,,2,0,-12.4958793,2
Risperidone,AXG,M,CLY,,3,0,9.641243359,2
Risperidone,AXG,M,CLY,,4,0,25.30439084,2
Risperidone,AXG,M,CLY,,1,0,-65.05397973,2
Risperidone,AXG,M,CLY,,2,0,2.256871386,2
Risperidone,AXG,M,CLY,,3,0,-14.05831672,2
Risperidone,AXG,M,CLY,,4,0,28.53063593,2
Risperidone,AXG,M,CLY,,1,0,9.676274867,2
Risperidone,AXG,M,CLY,,2,0,-15.397015,2
Risperidone,AXG,M,CLY,,3,0,12.81143655,2
Risperidone,AXG,M,CLY,,4,0,45.93937926,2
Risperidone,AXG,M,CLY,,1,0,-2.44631949,2
Risperidone,AXG,M,CLY,,2,0,-18.3910704,2
Risperidone,AXG,M,CLY,,3,0,25.07943116,2
Risperidone,AXG,M,CLY,,4,0,37.93159471,2
Risperidone,CDI,M,CLY,,1,0,36.09382746,2
Risperidone,CDI,M,CLY,,2,0,22.19132931,2
Risperidone,CDI,M,CLY,,3,0,31.0391206,2
Risperidone,CDI,M,CLY,A,4,1,,2
Risperidone,CDI,M,CLY,,1,0,5.945646395,2
Risperidone,CDI,M,CLY,,2,0,37.52643575,2
Risperidone,CDI,M,CLY,,3,0,30.95497086,2
Risperidone,CDI,M,CLY,A,4,1,,2
Risperidone,CDI,M,CLY,,1,0,14.02398443,2
Risperidone,CDI,M,CLY,,2,0,34.91012788,2
Risperidone,CDI,M,CLY,,3,0,53.24876848,2
Risperidone,CDI,M,CLY,,4,0,169.2158094,2
Risperidone,CDI,M,CLY,,1,0,13.73741986,2
Risperidone,CDI,M,CLY,,2,0,22.78528151,2
Risperidone,CDI,M,CLY,,3,0,56.2833553,2
Risperidone,CDI,M,CLY,A,4,1,,2
Risperidone,CDI,M,CLY,,1,0,20.76512619,2
Risperidone,CDI,M,CLY,,2,0,16.55256696,2
Risperidone,CDI,M,CLY,,3,0,30.92149252,2
Risperidone,CDI,M,CLY,,4,0,186.7998857,2
Risperidone,CDI,M,CLY,,1,0,11.49173163,2
Risperidone,CDI,M,CLY,,2,0,33.10240655,2
Risperidone,CDI,M,CLY,,3,0,99.60635892,2
Risperidone,CDI,M,CLY,A,4,1,,2
Azimilide,CDI,H,ACA,,1,0,17.8887583,6
Azimilide,CDI,H,ACA,,2,0,104.696889,6
Azimilide,CDI,H,ACA,A,3,1,,6
Azimilide,CDI,H,ACA,C,4,1,,6
Azimilide,CDI,H,ACA,,1,0,1.946562103,6
Azimilide,CDI,H,ACA,,2,0,96.07706213,6
Azimilide,CDI,H,ACA,,3,0,669.5740555,6
Azimilide,CDI,H,ACA,,4,0,,6
Azimilide,CDI,H,ACA,,1,0,18.33266282,6
Azimilide,CDI,H,ACA,,2,0,98.43549784,6
Azimilide,CDI,H,ACA,,3,0,501.0956905,6
Azimilide,CDI,H,ACA,,4,0,,6
Azimilide,CDI,H,ACA,,1,0,18.62600393,6
Azimilide,CDI,H,ACA,,2,0,113.3975145,6
Azimilide,CDI,H,ACA,,3,0,506.2374311,6
Azimilide,CDI,H,ACA,,4,0,,6
Azimilide,CDI,H,ACA,,1,0,0.03426049,6
Azimilide,CDI,H,ACA,,2,0,84.18839316,6
Azimilide,CDI,H,ACA,,3,0,509.2101674,6
Azimilide,CDI,H,ACA,,4,0,,6
Azimilide,CDI,H,AXN,,1,0,10.0640062,7
Azimilide,CDI,H,AXN,,2,0,35.8629625,7
Azimilide,CDI,H,AXN,A,3,1,,7
Azimilide,CDI,H,AXN,A,4,1,,7
Azimilide,CDI,H,AXN,,1,0,11.60762636,7
Azimilide,CDI,H,AXN,,2,0,84.08606583,7
Azimilide,CDI,H,AXN,A,3,1,,7
Azimilide,CDI,H,AXN,A,4,1,,7
Azimilide,CDI,H,AXN,,1,0,3.530919335,7
Azimilide,CDI,H,AXN,,2,0,67.4885704,7
Azimilide,CDI,H,AXN,A,3,1,,7
Azimilide,CDI,H,AXN,AC,4,1,,7
Azimilide,CDI,H,AXN,,1,0,6.354637931,7
Azimilide,CDI,H,AXN,,2,0,49.15397923,7
Azimilide,CDI,H,AXN,A,3,1,,7
Azimilide,CDI,H,AXN,A,4,1,,7
Azimilide,CDI,H,AXN,,1,0,17.58718495,7
Azimilide,CDI,H,AXN,,2,0,42.52837778,7
Azimilide,CDI,H,AXN,A,3,1,,7
Azimilide,CDI,H,AXN,Q,4,1,,7
Azimilide,AXG,H,AXN,,1,0,8.221621071,1
Azimilide,AXG,H,AXN,,1,0,0.863016584,1
Azimilide,AXG,H,AXN,,1,0,6.747091163,1
Azimilide,AXG,H,AXN,,1,0,5.982272086,1
Azimilide,AXG,H,AXN,,1,0,8.04310569,1
Azimilide,AXG,H,AXN,,2,0,21.35538817,1
Azimilide,AXG,H,AXN,,2,0,21.19654172,1
Azimilide,AXG,H,AXN,,2,0,17.21972052,1
Azimilide,AXG,H,AXN,,2,0,21.59652668,1
Azimilide,AXG,H,AXN,,2,0,38.54327772,1
Azimilide,AXG,H,AXN,,3,0,106.5390365,1
Azimilide,AXG,H,AXN,,3,0,104.6709059,1
Azimilide,AXG,H,AXN,,3,0,107.0338584,1
Azimilide,AXG,H,AXN,A,3,1,,1
Azimilide,AXG,H,AXN,A,3,1,,1
Azimilide,AXG,H,AXN,BC,4,1,,1
Azimilide,AXG,H,AXN,BC,4,1,,1
Azimilide,AXG,H,AXN,BC,4,1,,1
Azimilide,AXG,H,AXN,BC,4,1,,1
Azimilide,AXG,H,AXN,BC,4,1,,1
Azimilide,CDI,H,AXN,,1,0,-46.81320936,1
Azimilide,CDI,H,AXN,,1,0,-29.39439745,1
Azimilide,CDI,H,AXN,,1,0,-33.54183387,1
Azimilide,CDI,H,AXN,,1,0,-36.7818237,1
Azimilide,CDI,H,AXN,,1,0,-39.99462639,1
Azimilide,CDI,H,AXN,,2,0,-18.41354816,1
Azimilide,CDI,H,AXN,,2,0,-12.2971344,1
Azimilide,CDI,H,AXN,,2,0,-23.84213207,1
Azimilide,CDI,H,AXN,,2,0,-2.511421236,1
Azimilide,CDI,H,AXN,,2,0,-28.4454619,1
Azimilide,CDI,H,AXN,A,3,1,,1
Azimilide,CDI,H,AXN,A,3,1,,1
Azimilide,CDI,H,AXN,A,3,1,,1
Azimilide,CDI,H,AXN,A,3,1,,1
Azimilide,CDI,H,AXN,A,3,1,,1
Azimilide,CDI,H,AXN,BC,4,1,,1
Azimilide,CDI,H,AXN,B,4,1,,1
Azimilide,CDI,H,AXN,BC,4,1,,1
Azimilide,CDI,H,AXN,B,4,1,,1
Azimilide,CDI,H,AXN,BC,4,1,,1
Azimilide,CDI,H,AXN,,1,0,5.358826043,8
Azimilide,CDI,H,AXN,,1,0,4.135998395,8
Azimilide,CDI,H,AXN,,1,0,-2.738018411,8
Azimilide,CDI,H,AXN,,1,0,13.91026475,8
Azimilide,CDI,H,AXN,,1,0,3.667497187,8
Azimilide,CDI,H,AXN,,2,0,60.5144296,8
Azimilide,CDI,H,AXN,,2,0,33.1400297,8
Azimilide,CDI,H,AXN,,2,0,39.57741001,8
Azimilide,CDI,H,AXN,,2,0,51.01511994,8
Azimilide,CDI,H,AXN,,2,0,32.97239245,8
Azimilide,CDI,H,AXN,A,3,1,,8
Azimilide,CDI,H,AXN,,3,0,398.6753386,8
Azimilide,CDI,H,AXN,,3,0,378.6660182,8
Azimilide,CDI,H,AXN,A,3,1,,8
Azimilide,CDI,H,AXN,A,3,1,,8
Azimilide,CDI,H,AXN,AC,4,1,,8
Azimilide,CDI,H,AXN,A,4,1,,8
Azimilide,CDI,H,AXN,A,4,1,,8
Azimilide,CDI,H,AXN,AC,4,1,,8
Azimilide,CDI,H,AXN,AC,4,1,,8
Azimilide,CDI,H,AXN,,1,0,19.42740585,9
Azimilide,CDI,H,AXN,,2,0,29.66908094,9
Azimilide,CDI,H,AXN,A,3,1,,9
Azimilide,CDI,H,AXN,A,4,1,,9
Azimilide,CDI,H,AXN,,1,0,11.25872593,9
Azimilide,CDI,H,AXN,,2,0,53.31169356,9
Azimilide,CDI,H,AXN,A,3,1,,9
Azimilide,CDI,H,AXN,A,4,1,,9
Azimilide,CDI,H,AXN,,1,0,18.02431604,9
Azimilide,CDI,H,AXN,,2,0,31.05063963,9
Azimilide,CDI,H,AXN,A,3,1,,9
Azimilide,CDI,H,AXN,Q,4,1,,9
Azimilide,CDI,H,AXN,,1,0,16.31868525,9
Azimilide,CDI,H,AXN,,2,0,56.76513841,9
Azimilide,CDI,H,AXN,,4,0,,9
Azimilide,CDI,H,AXN,,1,0,16.74306641,9
Azimilide,CDI,H,AXN,,2,0,41.11687142,9
Azimilide,CDI,H,AXN,A,3,1,,9
Azimilide,CDI,H,AXN,A,4,1,,9
Azimilide,CDI,H,AXN,,3,0,,9
Azimilide,AXG,H,AXN,,1,0,-7.470340689,3
Azimilide,AXG,H,AXN,,2,0,13.16083942,3
Azimilide,AXG,H,AXN,A,3,1,,3
Azimilide,AXG,H,AXN,Q,4,1,,3
Azimilide,AXG,H,AXN,,1,0,-10.33520681,3
Azimilide,AXG,H,AXN,,2,0,27.97425285,3
Azimilide,AXG,H,AXN,A,3,1,,3
Azimilide,AXG,H,AXN,D,4,1,,3
Azimilide,AXG,H,AXN,,1,0,-8.137462649,3
Azimilide,AXG,H,AXN,,2,0,26.5863982,3
Azimilide,AXG,H,AXN,,3,0,,3
Azimilide,AXG,H,AXN,Q,4,1,,3
Azimilide,AXG,H,AXN,,1,0,0.664491317,3
Azimilide,AXG,H,AXN,,2,0,37.55122195,3
Azimilide,AXG,H,AXN,A,3,1,,3
Azimilide,AXG,H,AXN,Q,4,1,,3
Azimilide,AXG,H,AXN,,1,0,-14.87166076,3
Azimilide,AXG,H,AXN,A,2,1,,3
Azimilide,AXG,H,AXN,A,3,1,,3
Azimilide,AXG,H,AXN,Q,4,1,,3
Azimilide,CDI,H,MCS,,1,0,22.85471088,3
Azimilide,CDI,H,MCS,,2,0,67.09444503,3
Azimilide,CDI,H,MCS,A,3,1,,3
Azimilide,CDI,H,MCS,B,4,1,,3
Azimilide,CDI,H,MCS,,1,0,16.19419492,3
Azimilide,CDI,H,MCS,,2,0,69.64610734,3
Azimilide,CDI,H,MCS,A,3,1,,3
Azimilide,CDI,H,MCS,A,4,1,,3
Azimilide,CDI,H,MCS,,1,0,25.99307051,3
Azimilide,CDI,H,MCS,,2,0,75.54398594,3
Azimilide,CDI,H,MCS,A,3,1,,3
Azimilide,CDI,H,MCS,A,4,1,,3
Azimilide,CDI,H,MCS,,1,0,19.34294762,3
Azimilide,CDI,H,MCS,,2,0,81.90153712,3
Azimilide,CDI,H,MCS,,3,0,742.619397,3
Azimilide,CDI,H,MCS,A,4,1,,3
Azimilide,CDI,H,MCS,,1,0,19.20016389,3
Azimilide,CDI,H,MCS,,2,0,-1.599870354,3
Azimilide,CDI,H,MCS,A,4,1,,3
Azimilide,CDI,H,AMD,,1,0,5.038991158,10
Azimilide,CDI,H,AMD,,2,0,34.62596305,10
Azimilide,CDI,H,AMD,A,3,1,,10
Azimilide,CDI,H,AMD,B,4,1,,10
Azimilide,CDI,H,AMD,,1,0,13.88109641,10
Azimilide,CDI,H,AMD,,2,0,49.09337222,10
Azimilide,CDI,H,AMD,B,3,1,,10
Azimilide,CDI,H,AMD,B,4,1,,10
Azimilide,CDI,H,AMD,,1,0,26.42340378,10
Azimilide,CDI,H,AMD,,2,0,68.05832006,10
Azimilide,CDI,H,AMD,B,3,1,,10
Azimilide,CDI,H,AMD,B,4,1,,10
Azimilide,CDI,H,AMD,,1,0,-2.362552739,10
Azimilide,CDI,H,AMD,,2,0,32.06756544,10
Azimilide,CDI,H,AMD,B,3,1,,10
